sample_code_x,detection_items,department,order_date,order_num,report_date,conclusion,receive_date,sample_code_format,infer_receive_date,create_time,sample_date,random_num_x,event_flight,id,Unnamed: 0,date,code,gene_name,file_name,path,sample_code_y,random_num_y,data_num,sample_code
ZSPDbs2020-019,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052498624,2020.05.24,,2020.05.24,ZSPDbs2020-019,2020-05-24,2020.05.24,2020.05.24,98624,9C8868,1079.0,1285.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-019_L14995-H16065_C2349.L14995.PW005280116.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-019_L14995-H16065_C2349.L14995.PW005280116.seq,ZSPDbs2020-019,43284.0,ZSPDbscytb2020052243284,ZSPDbs2020-019
ZSPDbs2020-019,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052498624,2020.05.24,,2020.05.24,ZSPDbs2020-019,2020-05-24,2020.05.24,2020.05.24,98624,9C8868,1079.0,2279.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-019_L14995-H16065_C2349.L14995.PW005280116.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/良好/ZSPDbs2020-019_L14995-H16065_C2349.L14995.PW005280116.seq,ZSPDbs2020-019,63680.0,ZSPDbscytb2020052163680,ZSPDbs2020-019
ZSPDbs2020-020,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052428134,2020.05.24,,2020.05.24,ZSPDbs2020-020,2020-05-24,2020.05.24,2020.05.24,28134,HO8888,1080.0,1304.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-020_L14995-H16065_C2349.L14995.PW005280124.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-020_L14995-H16065_C2349.L14995.PW005280124.seq,ZSPDbs2020-020,65559.0,ZSPDbscytb2020052265559,ZSPDbs2020-020
ZSPDbs2020-020,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052428134,2020.05.24,,2020.05.24,ZSPDbs2020-020,2020-05-24,2020.05.24,2020.05.24,28134,HO8888,1080.0,1322.0,20200522.0,ZSPDbs,COI-1,ZSPDbs2020-020_COI-1_C2349.COI-1-bird-F.PW005280063.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/COI/良好/ZSPDbs2020-020_COI-1_C2349.COI-1-bird-F.PW005280063.seq,ZSPDbs2020-020,77558.0,ZSPDbsCOI-12020052277558,ZSPDbs2020-020
ZSPDbs2020-020,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052428134,2020.05.24,,2020.05.24,ZSPDbs2020-020,2020-05-24,2020.05.24,2020.05.24,28134,HO8888,1080.0,2298.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-020_L14995-H16065_C2349.L14995.PW005280124.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/良好/ZSPDbs2020-020_L14995-H16065_C2349.L14995.PW005280124.seq,ZSPDbs2020-020,56480.0,ZSPDbscytb2020052156480,ZSPDbs2020-020
ZSPDbs2020-020,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052428134,2020.05.24,,2020.05.24,ZSPDbs2020-020,2020-05-24,2020.05.24,2020.05.24,28134,HO8888,1080.0,2316.0,20200521.0,ZSPDbs,COI-1,ZSPDbs2020-020_COI-1_C2349.COI-1-bird-F.PW005280063.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/COI/良好/ZSPDbs2020-020_COI-1_C2349.COI-1-bird-F.PW005280063.seq,ZSPDbs2020-020,95014.0,ZSPDbsCOI-12020052195014,ZSPDbs2020-020
ZSPDbs2020-021,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052461364,2020.05.24,,2020.05.24,ZSPDbs2020-021,2020-05-24,2020.05.24,2020.05.24,61364,MU568,1081.0,1312.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-021_L14995-H16065_C2349.L14995.PW005280130.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/双峰/ZSPDbs2020-021_L14995-H16065_C2349.L14995.PW005280130.seq,ZSPDbs2020-021,95875.0,ZSPDbscytb2020052295875,ZSPDbs2020-021
ZSPDbs2020-021,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052461364,2020.05.24,,2020.05.24,ZSPDbs2020-021,2020-05-24,2020.05.24,2020.05.24,61364,MU568,1081.0,2306.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-021_L14995-H16065_C2349.L14995.PW005280130.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/双峰/ZSPDbs2020-021_L14995-H16065_C2349.L14995.PW005280130.seq,ZSPDbs2020-021,76349.0,ZSPDbscytb2020052176349,ZSPDbs2020-021
ZSPDbs2020-022,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052489264,2020.05.24,,2020.05.24,ZSPDbs2020-022,2020-05-24,2020.05.24,2020.05.24,89264,HU7119,1082.0,1308.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-022_L14995-H16065_C2349.L14995.PW005280136.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/双峰/ZSPDbs2020-022_L14995-H16065_C2349.L14995.PW005280136.seq,ZSPDbs2020-022,57598.0,ZSPDbscytb2020052257598,ZSPDbs2020-022
ZSPDbs2020-022,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052489264,2020.05.24,,2020.05.24,ZSPDbs2020-022,2020-05-24,2020.05.24,2020.05.24,89264,HU7119,1082.0,2302.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-022_L14995-H16065_C2349.L14995.PW005280136.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/双峰/ZSPDbs2020-022_L14995-H16065_C2349.L14995.PW005280136.seq,ZSPDbs2020-022,96855.0,ZSPDbscytb2020052196855,ZSPDbs2020-022
ZSPDbs2020-023,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052433530,2020.05.24,,2020.05.24,ZSPDbs2020-023,2020-05-24,2020.05.24,2020.05.24,33530,FM9160,1083.0,1313.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-023_L14995-H16065_C2349.L14995.PW005280082.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/双峰/ZSPDbs2020-023_L14995-H16065_C2349.L14995.PW005280082.seq,ZSPDbs2020-023,92097.0,ZSPDbscytb2020052292097,ZSPDbs2020-023
ZSPDbs2020-023,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052433530,2020.05.24,,2020.05.24,ZSPDbs2020-023,2020-05-24,2020.05.24,2020.05.24,33530,FM9160,1083.0,2307.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-023_L14995-H16065_C2349.L14995.PW005280082.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/双峰/ZSPDbs2020-023_L14995-H16065_C2349.L14995.PW005280082.seq,ZSPDbs2020-023,92919.0,ZSPDbscytb2020052192919,ZSPDbs2020-023
ZSPDbs2020-024,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052462360,2020.05.24,,2020.05.24,ZSPDbs2020-024,2020-05-24,2020.05.24,2020.05.24,62360,CZ3515,1084.0,1299.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-024_L14995-H16065_C2349.L14995.PW005280090.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-024_L14995-H16065_C2349.L14995.PW005280090.seq,ZSPDbs2020-024,60592.0,ZSPDbscytb2020052260592,ZSPDbs2020-024
ZSPDbs2020-024,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052462360,2020.05.24,,2020.05.24,ZSPDbs2020-024,2020-05-24,2020.05.24,2020.05.24,62360,CZ3515,1084.0,1318.0,20200522.0,ZSPDbs,COI-1,ZSPDbs2020-024_COI-1_C2349.COI-1-bird-F.PW005280035.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/COI/良好/ZSPDbs2020-024_COI-1_C2349.COI-1-bird-F.PW005280035.seq,ZSPDbs2020-024,71184.0,ZSPDbsCOI-12020052271184,ZSPDbs2020-024
ZSPDbs2020-024,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052462360,2020.05.24,,2020.05.24,ZSPDbs2020-024,2020-05-24,2020.05.24,2020.05.24,62360,CZ3515,1084.0,2293.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-024_L14995-H16065_C2349.L14995.PW005280090.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/良好/ZSPDbs2020-024_L14995-H16065_C2349.L14995.PW005280090.seq,ZSPDbs2020-024,42100.0,ZSPDbscytb2020052142100,ZSPDbs2020-024
ZSPDbs2020-024,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052462360,2020.05.24,,2020.05.24,ZSPDbs2020-024,2020-05-24,2020.05.24,2020.05.24,62360,CZ3515,1084.0,2312.0,20200521.0,ZSPDbs,COI-1,ZSPDbs2020-024_COI-1_C2349.COI-1-bird-F.PW005280035.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/COI/良好/ZSPDbs2020-024_COI-1_C2349.COI-1-bird-F.PW005280035.seq,ZSPDbs2020-024,89366.0,ZSPDbsCOI-12020052189366,ZSPDbs2020-024
ZSPDbs2020-025,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052475399,2020.05.24,,2020.05.24,ZSPDbs2020-025,2020-05-24,2020.05.24,2020.05.24,75399,HU7131,1085.0,1311.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-025_L14995-H16065_C2349.L14995.PW005280099.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/双峰/ZSPDbs2020-025_L14995-H16065_C2349.L14995.PW005280099.seq,ZSPDbs2020-025,10126.0,ZSPDbscytb2020052210126,ZSPDbs2020-025
ZSPDbs2020-025,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052475399,2020.05.24,,2020.05.24,ZSPDbs2020-025,2020-05-24,2020.05.24,2020.05.24,75399,HU7131,1085.0,2305.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-025_L14995-H16065_C2349.L14995.PW005280099.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/双峰/ZSPDbs2020-025_L14995-H16065_C2349.L14995.PW005280099.seq,ZSPDbs2020-025,34980.0,ZSPDbscytb2020052134980,ZSPDbs2020-025
ZSPDbs2020-026,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052489148,2020.05.24,,2020.05.24,ZSPDbs2020-026,2020-05-24,2020.05.24,2020.05.24,89148,CA4513,1086.0,1286.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-026_L14995-H16065_C2349.L14995.PW005280108.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-026_L14995-H16065_C2349.L14995.PW005280108.seq,ZSPDbs2020-026,76555.0,ZSPDbscytb2020052276555,ZSPDbs2020-026
ZSPDbs2020-026,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052489148,2020.05.24,,2020.05.24,ZSPDbs2020-026,2020-05-24,2020.05.24,2020.05.24,89148,CA4513,1086.0,2280.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-026_L14995-H16065_C2349.L14995.PW005280108.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/良好/ZSPDbs2020-026_L14995-H16065_C2349.L14995.PW005280108.seq,ZSPDbs2020-026,13113.0,ZSPDbscytb2020052113113,ZSPDbs2020-026
ZSPDbs2020-027,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052418075,2020.05.24,,2020.05.24,ZSPDbs2020-027,2020-05-24,2020.05.24,2020.05.24,18075,CA618,1087.0,1300.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-027_L14995-H16065_C2349.L14995.PW005280117.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-027_L14995-H16065_C2349.L14995.PW005280117.seq,ZSPDbs2020-027,15323.0,ZSPDbscytb2020052215323,ZSPDbs2020-027
ZSPDbs2020-027,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052418075,2020.05.24,,2020.05.24,ZSPDbs2020-027,2020-05-24,2020.05.24,2020.05.24,18075,CA618,1087.0,2294.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-027_L14995-H16065_C2349.L14995.PW005280117.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/良好/ZSPDbs2020-027_L14995-H16065_C2349.L14995.PW005280117.seq,ZSPDbs2020-027,44932.0,ZSPDbscytb2020052144932,ZSPDbs2020-027
ZSPDbs2020-028,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052478145,2020.05.24,,2020.05.24,ZSPDbs2020-028,2020-05-24,2020.05.24,2020.05.24,78145,GA894,1088.0,1306.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-028_L14995-H16065_C2349.L14995.PW005280125.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/双峰/ZSPDbs2020-028_L14995-H16065_C2349.L14995.PW005280125.seq,ZSPDbs2020-028,88682.0,ZSPDbscytb2020052288682,ZSPDbs2020-028
ZSPDbs2020-028,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052478145,2020.05.24,,2020.05.24,ZSPDbs2020-028,2020-05-24,2020.05.24,2020.05.24,78145,GA894,1088.0,2300.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-028_L14995-H16065_C2349.L14995.PW005280125.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/双峰/ZSPDbs2020-028_L14995-H16065_C2349.L14995.PW005280125.seq,ZSPDbs2020-028,25005.0,ZSPDbscytb2020052125005,ZSPDbs2020-028
ZSPDbs2020-029,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052438702,2020.05.24,,2020.05.24,ZSPDbs2020-029,2020-05-24,2020.05.24,2020.05.24,38702,9C8590,1089.0,1309.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-029_L14995-H16065_C2349.L14995.PW005280131.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/双峰/ZSPDbs2020-029_L14995-H16065_C2349.L14995.PW005280131.seq,ZSPDbs2020-029,50191.0,ZSPDbscytb2020052250191,ZSPDbs2020-029
ZSPDbs2020-029,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052438702,2020.05.24,,2020.05.24,ZSPDbs2020-029,2020-05-24,2020.05.24,2020.05.24,38702,9C8590,1089.0,2303.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-029_L14995-H16065_C2349.L14995.PW005280131.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/双峰/ZSPDbs2020-029_L14995-H16065_C2349.L14995.PW005280131.seq,ZSPDbs2020-029,60307.0,ZSPDbscytb2020052160307,ZSPDbs2020-029
ZSPDbs2020-030,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052478575,2020.05.24,,2020.05.24,ZSPDbs2020-030,2020-05-24,2020.05.24,2020.05.24,78575,HO1146,1090.0,1297.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-030_L14995-H16065_C2349.L14995.PW005280137.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-030_L14995-H16065_C2349.L14995.PW005280137.seq,ZSPDbs2020-030,47328.0,ZSPDbscytb2020052247328,ZSPDbs2020-030
ZSPDbs2020-030,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052478575,2020.05.24,,2020.05.24,ZSPDbs2020-030,2020-05-24,2020.05.24,2020.05.24,78575,HO1146,1090.0,2291.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-030_L14995-H16065_C2349.L14995.PW005280137.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/良好/ZSPDbs2020-030_L14995-H16065_C2349.L14995.PW005280137.seq,ZSPDbs2020-030,61671.0,ZSPDbscytb2020052161671,ZSPDbs2020-030
ZSPDbs2020-031,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052485722,2020.05.24,,2020.05.24,ZSPDbs2020-031,2020-05-24,2020.05.24,2020.05.24,85722,NH8533,1091.0,1310.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-031_L14995-H16065_C2349.L14995.PW005280083.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/双峰/ZSPDbs2020-031_L14995-H16065_C2349.L14995.PW005280083.seq,ZSPDbs2020-031,14071.0,ZSPDbscytb2020052214071,ZSPDbs2020-031
ZSPDbs2020-031,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052485722,2020.05.24,,2020.05.24,ZSPDbs2020-031,2020-05-24,2020.05.24,2020.05.24,85722,NH8533,1091.0,1321.0,20200522.0,ZSPDbs,COI-1,ZSPDbs2020-031_COI-1_C2349.COI-1-bird-F.PW005280028.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/COI/良好/ZSPDbs2020-031_COI-1_C2349.COI-1-bird-F.PW005280028.seq,ZSPDbs2020-031,95291.0,ZSPDbsCOI-12020052295291,ZSPDbs2020-031
ZSPDbs2020-031,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052485722,2020.05.24,,2020.05.24,ZSPDbs2020-031,2020-05-24,2020.05.24,2020.05.24,85722,NH8533,1091.0,2304.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-031_L14995-H16065_C2349.L14995.PW005280083.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/双峰/ZSPDbs2020-031_L14995-H16065_C2349.L14995.PW005280083.seq,ZSPDbs2020-031,59849.0,ZSPDbscytb2020052159849,ZSPDbs2020-031
ZSPDbs2020-031,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052485722,2020.05.24,,2020.05.24,ZSPDbs2020-031,2020-05-24,2020.05.24,2020.05.24,85722,NH8533,1091.0,2315.0,20200521.0,ZSPDbs,COI-1,ZSPDbs2020-031_COI-1_C2349.COI-1-bird-F.PW005280028.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/COI/良好/ZSPDbs2020-031_COI-1_C2349.COI-1-bird-F.PW005280028.seq,ZSPDbs2020-031,40187.0,ZSPDbsCOI-12020052140187,ZSPDbs2020-031
ZSPDbs2020-032,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052475426,2020.05.24,,2020.05.24,ZSPDbs2020-032,2020-05-24,2020.05.24,2020.05.24,75426,CI503,1092.0,1289.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-032_L14995-H16065_C2349.L14995.PW005280091.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-032_L14995-H16065_C2349.L14995.PW005280091.seq,ZSPDbs2020-032,99477.0,ZSPDbscytb2020052299477,ZSPDbs2020-032
ZSPDbs2020-032,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052475426,2020.05.24,,2020.05.24,ZSPDbs2020-032,2020-05-24,2020.05.24,2020.05.24,75426,CI503,1092.0,2283.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-032_L14995-H16065_C2349.L14995.PW005280091.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/良好/ZSPDbs2020-032_L14995-H16065_C2349.L14995.PW005280091.seq,ZSPDbs2020-032,95058.0,ZSPDbscytb2020052195058,ZSPDbs2020-032
ZSPDbs2020-033,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052410157,2020.05.24,,2020.05.24,ZSPDbs2020-033,2020-05-24,2020.05.24,2020.05.24,10157,CZ6756,1093.0,1283.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-033_L14995-H16065_C2349.L14995.PW005280100.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-033_L14995-H16065_C2349.L14995.PW005280100.seq,ZSPDbs2020-033,24024.0,ZSPDbscytb2020052224024,ZSPDbs2020-033
ZSPDbs2020-033,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052410157,2020.05.24,,2020.05.24,ZSPDbs2020-033,2020-05-24,2020.05.24,2020.05.24,10157,CZ6756,1093.0,2277.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-033_L14995-H16065_C2349.L14995.PW005280100.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/良好/ZSPDbs2020-033_L14995-H16065_C2349.L14995.PW005280100.seq,ZSPDbs2020-033,32286.0,ZSPDbscytb2020052132286,ZSPDbs2020-033
ZSPDbs2020-034,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052430125,2020.05.24,,2020.05.24,ZSPDbs2020-034,2020-05-24,2020.05.24,2020.05.24,30125,HU7942,1094.0,1293.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-034_L14995-H16065_C2349.L14995.PW005280109.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-034_L14995-H16065_C2349.L14995.PW005280109.seq,ZSPDbs2020-034,17547.0,ZSPDbscytb2020052217547,ZSPDbs2020-034
ZSPDbs2020-034,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052430125,2020.05.24,,2020.05.24,ZSPDbs2020-034,2020-05-24,2020.05.24,2020.05.24,30125,HU7942,1094.0,1320.0,20200522.0,ZSPDbs,COI-1,ZSPDbs2020-034_COI-1_C2349.COI-1-bird-F.PW005280052.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/COI/良好/ZSPDbs2020-034_COI-1_C2349.COI-1-bird-F.PW005280052.seq,ZSPDbs2020-034,26932.0,ZSPDbsCOI-12020052226932,ZSPDbs2020-034
ZSPDbs2020-034,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052430125,2020.05.24,,2020.05.24,ZSPDbs2020-034,2020-05-24,2020.05.24,2020.05.24,30125,HU7942,1094.0,2287.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-034_L14995-H16065_C2349.L14995.PW005280109.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/良好/ZSPDbs2020-034_L14995-H16065_C2349.L14995.PW005280109.seq,ZSPDbs2020-034,26477.0,ZSPDbscytb2020052126477,ZSPDbs2020-034
ZSPDbs2020-034,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052430125,2020.05.24,,2020.05.24,ZSPDbs2020-034,2020-05-24,2020.05.24,2020.05.24,30125,HU7942,1094.0,2314.0,20200521.0,ZSPDbs,COI-1,ZSPDbs2020-034_COI-1_C2349.COI-1-bird-F.PW005280052.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/COI/良好/ZSPDbs2020-034_COI-1_C2349.COI-1-bird-F.PW005280052.seq,ZSPDbs2020-034,50853.0,ZSPDbsCOI-12020052150853,ZSPDbs2020-034
ZSPDbs2020-035,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052490591,2020.05.24,,2020.05.24,ZSPDbs2020-035,2020-05-24,2020.05.24,2020.05.24,90591,FM9192,1095.0,1302.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-035_L14995-H16065_C2349.L14995.PW005280118.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-035_L14995-H16065_C2349.L14995.PW005280118.seq,ZSPDbs2020-035,40141.0,ZSPDbscytb2020052240141,ZSPDbs2020-035
ZSPDbs2020-035,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052490591,2020.05.24,,2020.05.24,ZSPDbs2020-035,2020-05-24,2020.05.24,2020.05.24,90591,FM9192,1095.0,2296.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-035_L14995-H16065_C2349.L14995.PW005280118.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/良好/ZSPDbs2020-035_L14995-H16065_C2349.L14995.PW005280118.seq,ZSPDbs2020-035,66951.0,ZSPDbscytb2020052166951,ZSPDbs2020-035
ZSPDbs2020-036,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052471149,2020.05.24,,2020.05.24,ZSPDbs2020-036,2020-05-24,2020.05.24,2020.05.24,71149,CZ3969,1096.0,1294.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-036_L14995-H16065_C2349.L14995.PW005280126.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-036_L14995-H16065_C2349.L14995.PW005280126.seq,ZSPDbs2020-036,15921.0,ZSPDbscytb2020052215921,ZSPDbs2020-036
ZSPDbs2020-036,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052471149,2020.05.24,,2020.05.24,ZSPDbs2020-036,2020-05-24,2020.05.24,2020.05.24,71149,CZ3969,1096.0,1316.0,20200522.0,ZSPDbs,COI-1,ZSPDbs2020-036_COI-1_C2349.COI-1-bird-F.PW005280065.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/COI/良好/ZSPDbs2020-036_COI-1_C2349.COI-1-bird-F.PW005280065.seq,ZSPDbs2020-036,89609.0,ZSPDbsCOI-12020052289609,ZSPDbs2020-036
ZSPDbs2020-036,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052471149,2020.05.24,,2020.05.24,ZSPDbs2020-036,2020-05-24,2020.05.24,2020.05.24,71149,CZ3969,1096.0,2288.0,20200521.0,ZSPDbs,cytb,ZSPDbs2020-036_L14995-H16065_C2349.L14995.PW005280126.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/cytb/良好/ZSPDbs2020-036_L14995-H16065_C2349.L14995.PW005280126.seq,ZSPDbs2020-036,96164.0,ZSPDbscytb2020052196164,ZSPDbs2020-036
ZSPDbs2020-036,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052471149,2020.05.24,,2020.05.24,ZSPDbs2020-036,2020-05-24,2020.05.24,2020.05.24,71149,CZ3969,1096.0,2310.0,20200521.0,ZSPDbs,COI-1,ZSPDbs2020-036_COI-1_C2349.COI-1-bird-F.PW005280065.seq,bird_strike/20200521萧山机场8个样品结果/测序结果/COI/良好/ZSPDbs2020-036_COI-1_C2349.COI-1-bird-F.PW005280065.seq,ZSPDbs2020-036,97003.0,ZSPDbsCOI-12020052197003,ZSPDbs2020-036
ZSPDbs2020-037,飞鸟残骸鉴定（常规）,上海浦东国际机场,2020.05.22,SEQ2020052484063,2020.05.24,,2020.05.24,ZSPDbs2020-037,2020-05-24,2020.05.24,2020.05.24,84063,9C8724,1097.0,1284.0,20200522.0,ZSPDbs,cytb,ZSPDbs2020-037_L14995-H16065_C2349.L14995.PW005280132.seq,bird_strike/20200522上海浦东机场26个样品结果/测序结果/cytb/良好/ZSPDbs2020-037_L14995-H16065_C2349.L14995.PW005280132.seq,ZSPDbs2020-037,38954.0,ZSPDbscytb2020052238954,ZSPDbs2020-037
